547,8499,1.5,1087766595
547,8507,4.0,1434029572
547,8522,2.5,1136441189
547,8525,1.5,1199392371
547,8528,3.5,1432359375
547,8529,3.0,1119305825
547,8530,2.0,1146356536
547,8533,3.5,1132463501
547,8535,2.0,1087766498
547,8542,4.5,1087766484
547,8571,2.5,1199392113
547,8572,4.5,1087766470
547,8583,2.5,1088487637
547,8610,2.5,1088487611
547,8612,3.5,1195185239
547,8617,3.0,1088487602
547,8618,4.0,1191981006
547,8622,3.5,1131634898
547,8623,2.5,1094520159
547,8625,3.0,1131635713
547,8636,3.5,1096586036
547,8641,3.5,1432359351
547,8650,3.5,1199391435
547,8661,3.5,1199391743
547,8665,3.5,1190926261
547,8667,3.5,1126660297
547,8712,3.5,1444015123
547,8724,3.5,1199391653
547,8725,2.5,1199392066
547,8727,1.5,1199219845
547,8752,4.0,1189643388
547,8761,3.5,1199559726
547,8763,1.5,1093815542
547,8768,3.5,1090114993
547,8772,4.0,1106443137
547,8781,4.0,1131634907
547,8784,4.0,1125283934
547,8798,3.0,1104369597
547,8813,2.5,1149469145
547,8828,3.0,1118548833
547,8838,4.0,1093815450
547,8851,2.0,1093815434
547,8853,2.5,1093815421
547,8874,2.5,1149464426
547,8882,3.5,1094983476
547,8903,3.5,1199559995
547,8907,2.5,1103292804
547,8917,3.5,1147648867
547,8923,4.0,1097536498
547,8933,4.0,1097536481
547,8948,3.5,1145756234
547,8949,5.0,1131634913
547,8958,4.5,1131634966
547,8966,4.0,1136761751
547,8970,3.5,1104462298
547,8979,4.5,1105066583
547,8981,4.0,1131634992
547,8984,2.5,1132463559
547,8987,3.0,1132463517
547,8998,3.0,1101590194
547,9012,4.0,1199576106
547,25769,4.0,1434383585
547,25773,4.0,1140468195
547,25777,3.5,1126235776
547,25788,3.0,1187478886
547,25795,4.0,1117156797
547,25825,4.0,1149823672
547,25828,4.0,1132973381
547,25841,2.5,1117156760
547,25842,3.5,1247498072
547,25850,4.0,1161398828
547,25856,4.0,1124783105
547,25865,4.0,1128200083
547,25874,3.0,1273878058
547,25882,4.5,1277997096
547,25886,4.0,1128298184
547,25900,3.5,1226705509
547,25904,3.5,1116802147
547,25906,2.5,1149305852
547,25920,3.5,1268306443
547,25929,4.0,1189476353
547,25930,3.5,1196633401
547,25937,2.5,1118499401
547,25940,2.5,1143942023
547,25941,4.0,1222176511
547,25945,4.5,1169870000
547,25947,3.5,1200088853
547,25952,4.0,1126235756
547,25965,2.0,1262672385
547,25972,4.0,1231861006
547,25996,4.5,1199575718
547,25999,4.5,1131165770
547,26010,3.0,1255191958
547,26013,2.5,1307714451
547,26079,4.0,1225036203
547,26084,4.5,1119491366
547,26086,4.0,1368640146
547,26093,3.5,1276696945
547,26116,2.5,1125541503
547,26117,3.5,1163598449
547,26147,4.5,1223568456
547,26157,0.5,1303479124
547,26163,4.0,1196044391
547,26178,4.5,1142843082
547,26180,3.5,1291555400
547,26198,2.5,1159995201
547,26199,4.0,1196449864
547,26229,3.5,1276010261
547,26242,4.0,1134529434
547,26251,4.0,1215813277
547,26258,1.5,1156627954
547,26271,4.0,1167962981
547,26303,3.0,1163474370
547,26313,3.5,1341668821
547,26323,4.5,1223996383
547,26338,3.0,1266063106
547,26346,3.0,1252767602
547,26349,3.5,1138566609
547,26350,4.5,1141435263
547,26371,2.5,1181745612
547,26391,1.5,1182395328
547,26404,2.5,1104180718
547,26430,1.0,1244930358
547,26435,2.5,1248610420
547,26467,1.0,1247839032
547,26472,2.5,1167962995
547,26485,0.5,1129916588
547,26487,2.0,1198816100
547,26501,5.0,1249033347
547,26505,4.5,1261380494
547,26524,4.0,1222044923
547,26528,4.0,1265116758
547,26562,4.0,1193465893
547,26564,4.0,1173477942
547,26581,2.0,1268902196
547,26622,3.5,1245467080
547,26649,4.0,1230809007
547,26680,3.0,1119491493
547,26689,2.0,1246886436
547,26694,4.0,1168305022
547,26712,4.0,1232379524
547,26729,4.5,1165014203
547,26731,4.0,1242992741
547,26737,4.0,1248780657
547,26775,1.5,1231860985
547,26782,3.0,1127100262
547,26784,3.0,1234577354
547,26797,5.0,1265820849
547,26835,3.5,1354966721
547,26838,3.5,1163598459
547,27020,3.0,1156627930
547,27329,4.0,1360422687
547,27373,4.0,1274650819
