213,73017,4.0,1462634113
213,73042,1.5,1462637236
213,73268,3.5,1462639582
213,73319,3.0,1462637026
213,74154,3.0,1462637115
213,74530,3.0,1462636772
213,74545,2.5,1462644086
213,74580,3.0,1462635602
213,74698,2.0,1462637352
213,74789,3.5,1462635829
213,74851,3.5,1462636911
213,75805,2.5,1462644085
213,75985,2.0,1462636899
213,76093,4.0,1462634030
213,76251,1.0,1462636414
213,77561,3.5,1462636421
213,78041,3.0,1462635526
213,78105,4.0,1462634583
213,78264,2.0,1462637358
213,78266,1.5,1462636901
213,78499,3.0,1462634070
213,78893,2.0,1462636841
213,79057,3.0,1462644087
213,79091,3.5,1462636432
213,79132,2.5,1462634045
213,79139,4.0,1462635314
213,79185,3.5,1462636648
213,79224,2.5,1462636794
213,79293,3.0,1462634478
213,80489,2.0,1462644085
213,80615,2.0,1462644085
213,81229,5.0,1462634453
213,81512,2.5,1462644085
213,81564,3.5,1462634459
213,81782,3.5,1462636764
213,81784,2.5,1462637092
213,81834,2.5,1462634109
213,81847,4.0,1462635835
213,82095,2.5,1462644085
213,82202,4.0,1462636709
213,82461,1.0,1462634462
213,82854,2.0,1462644086
213,83132,2.5,1462636810
213,83349,1.0,1462644085
213,83480,3.0,1462644086
213,83613,3.5,1462634647
213,84152,2.5,1462637638
213,84187,2.5,1462644086
213,84374,1.0,1462638491
213,84392,2.5,1462644086
213,84601,2.5,1462644086
213,84772,1.5,1462638332
213,84954,3.5,1462637997
213,85056,3.5,1462638903
213,85131,2.0,1462639164
213,85179,4.0,1462644085
213,85261,2.5,1462644086
213,85414,4.0,1462634207
213,86059,1.0,1462644086
213,86190,1.5,1462638361
213,86332,4.0,1462634189
213,86835,3.0,1462644087
213,86880,4.0,1462637872
213,87232,4.0,1462640565
213,87306,4.0,1462638052
213,87430,3.5,1462644086
213,87520,2.5,1462634571
213,87876,2.0,1462639610
213,88125,2.5,1462637569
213,88140,4.0,1462640607
213,88356,2.5,1462644087
213,88380,3.5,1462644086
213,88879,2.5,1462644086
213,89087,2.5,1462635468
213,89470,2.5,1462638730
213,89745,5.0,1462634050
213,91500,2.5,1462634098
213,91529,3.5,1462637496
213,91535,3.5,1462644085
213,91542,4.0,1462637662
213,91658,3.0,1462634186
213,91660,2.5,1462644086
213,91842,1.5,1462640406
213,91974,3.0,1462639321
213,92264,3.0,1462644085
213,92420,3.0,1462644087
213,92507,3.0,1462644086
213,92681,2.5,1462644087
213,93272,1.5,1462639902
213,93326,3.0,1462635395
213,93363,4.5,1462638353
213,94015,1.5,1462635507
213,94018,4.5,1462635338
213,94478,3.0,1462638946
213,94777,3.5,1462634425
213,94780,4.0,1462644086
213,94864,2.5,1462644085
213,95167,2.5,1462637834
213,95207,1.5,1462635443
213,95510,3.5,1462634367
213,95875,3.0,1462634587
213,96417,3.0,1462635481
213,96590,2.5,1462644086
213,96610,1.0,1462634146
213,96737,2.0,1462644084
213,96861,2.0,1462638687
213,97225,2.0,1462638919
213,97742,2.5,1462644085
213,97752,1.0,1462634369
213,98243,3.5,1462634698
213,98296,2.5,1462644085
213,98809,4.0,1462637604
213,99007,4.0,1462638570
213,99112,2.5,1462634575
213,100163,2.5,1462635357
213,100487,2.5,1462635559
213,100498,3.0,1462635377
213,101025,2.5,1462640237
213,101076,2.0,1462635422
213,101112,2.5,1462635369
213,101142,1.5,1462639042
213,101362,3.5,1462635331
213,101577,3.0,1462644084
213,101864,1.5,1462637923
213,102123,1.5,1462644084
213,102125,3.0,1462634213
213,102445,4.5,1462634229
213,102880,2.5,1462644084
213,102903,3.5,1462637881
213,103042,1.5,1462634408
213,103228,2.0,1462634428
213,103249,3.0,1462634335
213,103253,2.5,1462640737
213,103335,2.5,1462637905
213,103339,2.5,1462638974
213,103341,1.5,1462638289
213,103384,3.5,1462644084
213,103655,1.5,1462640093
213,103772,2.0,1462638192
213,103810,3.5,1462639033
213,103883,1.5,1462639592
213,104074,3.0,1462640450
213,104243,2.0,1462644084
213,104312,3.0,1462644084
213,104925,3.5,1462644084
213,106002,2.0,1462634491
213,106072,4.5,1462634399
213,106487,3.5,1462644084
213,106489,4.0,1462634256
213,106642,3.5,1462638821
213,106696,4.0,1462637720
213,108188,2.5,1462635434
213,108945,2.0,1462644084
213,108979,3.5,1462638270
213,109487,2.0,1462637434
213,109578,3.5,1462639128
213,109864,3.5,1462644084
213,110102,4.0,1462634159
213,110553,2.5,1462638300
213,110730,1.0,1462638438
213,111360,2.5,1462637887
213,111362,4.0,1462634061
213,111659,3.5,1462638170
213,111759,3.5,1462634090
213,112370,2.5,1462644084
213,112556,1.0,1462640513
213,112852,5.0,1462634018
213,114795,3.5,1462639097
213,115149,2.5,1462634437
213,116823,3.0,1462637708
213,117529,4.0,1462634196
213,118997,1.0,1462638888
213,122886,4.0,1462634008
213,122892,4.0,1462634130
213,122900,4.0,1462640625
213,130520,4.0,1462635343
213,132796,3.0,1462634627
214,10,3.0,978131768
214,25,3.0,978382211
214,32,3.0,978468713
214,36,4.0,978382062
214,47,4.0,978128389
214,50,5.0,950123067
214,110,5.0,978128748
214,111,5.0,978418166
214,260,5.0,978131447
214,265,3.0,978381970
214,288,3.0,978131852
214,292,3.0,979953037
214,293,3.0,950123254
214,296,4.0,978381970
214,318,5.0,978381918
214,319,5.0,950123514
214,364,5.0,978469195
214,377,2.0,978131711
214,380,4.0,979953037
214,455,2.0,946918697
214,457,3.0,950123254
214,480,4.0,978128437
214,509,4.0,978382183
214,527,5.0,978381970
214,541,5.0,978382302
214,588,4.0,978469223
214,589,5.0,978128748
214,590,5.0,979451667
214,592,3.0,946919102
214,593,5.0,950123152
214,595,4.0,978469223
214,608,5.0,950123104
214,628,4.0,950123331
214,648,3.0,978125778
214,745,5.0,979451781
214,750,5.0,978468585
214,780,5.0,979953037
214,800,4.0,979953296
214,804,1.0,978128611
214,832,4.0,978131748
214,858,5.0,978418166
214,912,3.0,946918789
214,919,5.0,979451594
214,924,5.0,950123179
214,1028,5.0,978469256
214,1029,3.0,978469274
214,1036,4.0,946918970
214,1077,4.0,978468662
214,1079,4.0,978417812
214,1089,5.0,950123104
214,1090,5.0,978382391
214,1092,4.0,978131748
214,1097,4.0,978417916
214,1101,4.0,946919243
214,1127,4.0,946919189
214,1179,3.0,978382183
214,1185,5.0,978417867
214,1186,4.0,978417867
214,1193,4.0,978418166
214,1196,4.0,946918970
214,1198,5.0,946918746
214,1199,5.0,978382391
214,1200,4.0,946918970
214,1206,5.0,978468610
214,1210,4.0,946918970
214,1213,5.0,978381970
214,1214,5.0,978131467
214,1219,4.0,950123104
214,1220,4.0,946919060
214,1221,5.0,978418166
214,1222,4.0,946919060
214,1225,5.0,978382302
214,1231,4.0,978382603
214,1233,4.0,978128748
214,1240,4.0,946918970
214,1242,3.0,978417867
214,1246,4.0,978417983
214,1249,4.0,950123179
214,1252,5.0,950123067
214,1258,5.0,978382352
214,1259,5.0,978382683
214,1262,5.0,979451594
214,1267,5.0,979451812
214,1270,4.0,978382603
214,1272,5.0,950119070
214,1275,4.0,946919102
214,1291,4.0,946918970
214,1296,4.0,978418107
214,1299,5.0,978382391
214,1302,5.0,978417948
214,1304,5.0,979952540
214,1307,4.0,978382683
214,1321,5.0,978418047
214,1343,5.0,950123515
214,1380,5.0,978469288
214,1387,3.0,979952540
214,1394,2.0,978417680
214,1525,2.0,979952720
214,1580,5.0,978468790
214,1584,5.0,978468663
214,1610,5.0,950123179
214,1617,5.0,978131637
214,1674,4.0,950123425
214,1704,5.0,978382040
214,1722,3.0,978131812
214,1748,2.0,950123477
214,1769,2.0,978131916
214,1784,3.0,978382183
214,1947,4.0,978469176
214,1951,4.0,978469256
214,1953,5.0,950123179
214,1954,5.0,978131467
214,1956,5.0,978418107
214,1957,3.0,978382631
214,1961,4.0,978382683
214,1962,5.0,978417948
214,1965,4.0,978417983
214,1997,5.0,978128348
214,2000,3.0,946919060
214,2001,2.0,946919060
214,2020,5.0,978382603
214,2023,5.0,946918903
214,2028,5.0,978128748
214,2064,4.0,978469014
214,2076,3.0,978417916
214,2078,4.0,978469223
214,2094,4.0,979953080
214,2105,4.0,946919102
214,2115,5.0,946919102
214,2174,4.0,978418129
214,2194,5.0,946919060
214,2278,5.0,950122999
214,2346,2.0,978468790
214,2348,3.0,978382683
214,2352,5.0,978418047
214,2353,3.0,979952720
214,2376,3.0,946919189
214,2391,3.0,950123254
214,2405,4.0,946919243
214,2406,5.0,979451707
214,2407,4.0,978468790
214,2455,4.0,978468713
214,2467,5.0,978417948
214,2501,5.0,978417616
214,2529,3.0,978468610
214,2540,2.0,978131916
214,2565,4.0,978469223
214,2571,4.0,950123331
214,2640,3.0,946918697
214,2692,5.0,983723424
214,2716,4.0,978417916
214,2735,3.0,946919269
214,2739,4.0,978418047
214,2762,5.0,978131637
214,2797,5.0,978418107
214,2819,4.0,950123268
214,2857,4.0,978469195
214,2858,5.0,978128348
214,2915,3.0,978417916
214,2916,4.0,978128781
214,2917,4.0,950123331
214,2918,5.0,978417867
214,2919,4.0,978418107
214,2976,3.0,978896819
214,2984,5.0,978469131
214,2985,4.0,946918970
214,2987,4.0,978382683
214,2989,3.0,946919189
214,2990,3.0,946919189
214,3005,3.0,978131852
214,3018,4.0,978417916
