433,8636,4.0,1417930892
433,8641,4.5,1417930336
433,8665,3.0,1417929947
433,8961,4.5,1417929846
433,27773,5.0,1417930244
433,30707,2.5,1417930031
433,30810,4.5,1417930314
433,31410,3.5,1417930455
433,32587,4.0,1417929934
433,33166,2.0,1417930033
433,33794,3.5,1417930804
433,34150,1.5,1417930477
433,34162,3.0,1417930191
433,35836,4.5,1417930000
433,38061,4.5,1417930357
433,39183,4.5,1417930299
433,45499,2.5,1417930241
433,46578,3.5,1417929979
433,48516,4.5,1417929941
433,48774,4.5,1417930038
433,50872,4.0,1417930056
433,51540,4.5,1417930460
433,52722,3.5,1417930413
433,52973,3.5,1417930355
433,53996,3.0,1417930281
433,54272,3.5,1417930317
433,54503,5.0,1417930206
433,54997,3.5,1417930369
433,55820,5.0,1417929994
433,56782,5.0,1417930338
433,58559,4.5,1417929850
433,58998,4.5,1417930481
433,59369,3.5,1417930374
433,59784,3.0,1417930398
433,60069,3.5,1417929975
433,61323,4.5,1417930431
433,63082,1.0,1417930035
433,64614,2.5,1417930237
433,65188,4.5,1417929781
433,68157,4.5,1417930021
433,68358,3.5,1417930177
433,68954,3.0,1417930039
433,69122,3.5,1417930174
433,69481,4.0,1417930456
433,69757,4.0,1417930248
433,71535,3.0,1417930332
433,76251,3.5,1417930384
433,77561,3.0,1417930436
433,78499,4.5,1417930311
433,79132,2.5,1417929960
433,79702,4.5,1417930484
433,80463,5.0,1417930350
433,81591,5.0,1417930341
433,81845,3.5,1417930334
433,89745,4.0,1417930405
433,91529,0.5,1417930418
433,96829,4.0,1417931275
433,104069,3.5,1417931277
433,109487,4.5,1417931287
434,1,4.0,886372746
434,6,4.0,886373053
434,17,5.0,886372794
434,25,5.0,886372794
434,28,4.0,886374463
434,32,4.0,886372696
434,34,4.0,886374222
434,36,5.0,886372696
434,50,5.0,886374081
434,52,4.0,886373239
434,58,5.0,886372899
434,74,2.0,886373792
434,78,4.0,886373239
434,79,1.0,886373553
434,85,4.0,886373101
434,94,3.0,886373388
434,95,3.0,886373186
434,100,3.0,886373835
434,101,5.0,886373634
434,103,3.0,886373489
434,107,2.0,886373716
434,111,4.0,886376254
434,141,1.0,886372899
434,150,3.0,886374328
434,156,2.0,886373442
434,162,4.0,886374286
434,176,4.0,886374286
434,194,4.0,886375700
434,213,4.0,886375433
434,229,4.0,886375642
434,246,4.0,886374516
434,260,2.0,886374845
434,272,4.0,886376510
434,280,4.0,886376510
434,281,5.0,886375700
434,296,5.0,886376002
434,299,1.0,886374081
434,300,5.0,886374463
434,318,4.0,886374328
434,348,4.0,886376348
434,356,2.0,886376312
434,412,4.0,886376570
434,428,4.0,886374564
434,431,4.0,886376444
434,457,5.0,886374515
434,469,2.0,886376180
434,475,5.0,886375478
434,494,3.0,886372696
434,497,4.0,886376394
434,501,1.0,886376050
434,508,2.0,886376002
434,509,1.0,886376812
434,515,5.0,886376002
434,527,4.0,886376095
434,534,4.0,886376866
434,535,4.0,886375700
434,538,4.0,886376254
434,589,4.0,886376866
434,590,1.0,886376254
434,593,3.0,886374564
434,594,4.0,886375433
434,595,5.0,886374784
434,599,4.0,886374463
434,608,4.0,886372696
434,628,3.0,886373053
434,648,4.0,886373345
434,661,4.0,886373345
434,679,4.0,886375736
434,707,3.0,886373442
434,728,4.0,886372946
434,733,4.0,886372946
434,745,5.0,886374960
434,750,4.0,886375433
434,778,4.0,886373053
434,780,1.0,886373345
434,783,4.0,886373673
434,785,1.0,886373101
434,786,3.0,886373345
434,800,4.0,886373145
434,804,4.0,886373442
434,805,2.0,886375281
434,806,1.0,886373888
434,816,3.0,886373716
434,832,4.0,886373053
434,838,5.0,886373053
434,848,4.0,886373053
434,852,4.0,886372850
434,858,5.0,886374713
434,866,4.0,886372990
434,893,5.0,886372990
434,904,4.0,886375478
434,912,5.0,886374784
434,913,5.0,886375433
434,923,5.0,886374286
434,953,3.0,886376613
434,971,4.0,886375774
434,986,4.0,895845222
434,991,4.0,886372946
434,994,5.0,886373053
434,999,3.0,886372794
434,1003,2.0,886373101
434,1023,4.0,886374222
434,1034,4.0,886372899
434,1035,4.0,886374328
434,1036,4.0,886374713
434,1041,4.0,886372746
434,1042,3.0,886372850
434,1047,2.0,886373388
434,1050,5.0,889302802
434,1057,4.0,889302146
434,1077,5.0,886375598
434,1094,4.0,886375864
434,1096,4.0,886376613
434,1097,2.0,886374637
434,1148,5.0,886374713
434,1171,3.0,886376570
434,1183,4.0,886374960
434,1185,4.0,886376180
434,1188,4.0,886374516
434,1189,4.0,886375598
434,1193,3.0,886375598
434,1198,3.0,886375433
434,1203,4.0,886376510
434,1206,4.0,886376131
434,1207,4.0,886374784
434,1208,4.0,886376002
434,1210,2.0,886375147
434,1212,4.0,886374637
434,1213,4.0,886376095
434,1214,4.0,886374784
434,1221,5.0,886376866
434,1223,4.0,886374784
434,1224,4.0,886376095
434,1225,5.0,886374515
434,1226,4.0,886374222
434,1228,4.0,886374564
434,1230,5.0,886375828
434,1231,4.0,886374784
434,1233,4.0,886375053
434,1234,2.0,886375828
434,1240,4.0,886375642
434,1242,3.0,886376312
434,1244,4.0,886376613
434,1250,4.0,886374463
434,1252,5.0,886376095
434,1254,4.0,886374222
434,1256,5.0,886376866
434,1263,4.0,886375700
434,1266,5.0,886374784
434,1270,4.0,886374713
434,1278,4.0,886374286
434,1285,4.0,886376613
434,1287,5.0,886374564
434,1288,4.0,886375478
434,1292,4.0,886376613
434,1293,2.0,886376180
434,1300,3.0,886376444
434,1303,4.0,886374329
434,1304,4.0,886375828
434,1357,5.0,886374081
434,1387,4.0,886376131
434,1393,4.0,886372946
434,1394,4.0,886376002
434,1399,4.0,886373145
434,1404,2.0,886375233
434,1407,3.0,886372990
434,1411,5.0,886375598
434,1414,3.0,889302287
434,1416,2.0,889302014
434,1466,5.0,886375090
434,1488,2.0,889302498
434,1527,1.0,886374960
434,1569,2.0,886374845
434,1573,5.0,886375000
434,1609,3.0,889302892
434,1614,1.0,889301971
434,1617,5.0,886372637
